Function Test Cases,,,,,,,,,,,,,,,
,,TC-2.7.1-12,Verify payment with bank_transfer method,User authenticated,,"1. Send POST /api/payments
2. Body: {paymentMethod: 'bank_transfer'; ...}",Returns 201 Created,Stripe session for bank transfer,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-13,Verify payment with e_wallet method,User authenticated,,"1. Send POST /api/payments
2. Body: {paymentMethod: 'e_wallet'; ...}",Returns 201 Created,E-wallet payment option,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-14,Verify payment with cash method,User authenticated,,"1. Send POST /api/payments
2. Body: {paymentMethod: 'cash'; ...}",Returns 201 Created,Cash payment recorded (manual verification needed),,,Not Started,Not Implemented,,,
,,TC-2.7.1-15,Fail payment with non-existent auctionId,UUID doesn't exist,,"1. Send POST /api/payments
2. Body: {auctionId: 'nonexistent'; ...}",Returns 404 Not Found,Auction not found,"Expected value: 201 | Received array: [404, 400]",Fail,Implemented,Implemented,,,
,,TC-2.7.1-16,Fail payment with non-existent registrationId,UUID doesn't exist,,"1. Send POST /api/payments
2. Body: {registrationId: 'nonexistent'; ...}",Returns 404 Not Found,Registration not found,"Expected value: 201 | Received array: [404, 400]",Fail,Implemented,Implemented,,,
,,TC-2.7.1-17,Verify response includes all fields,Payment created,,1. Send POST /api/payments,Returns 201 Created,Response has payment_id (Stripe session ID),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-18,Verify response includes payment_url,Payment created,,1. Send POST /api/payments,Returns 201 Created,Response has payment_url (Stripe checkout URL),,,Not Started,Not Implemented,,,
,,TC-2.7.1-19,Verify response includes qr_code,Payment created (bank_transfer),,1. Send POST /api/payments,Returns 201 Created,QR code data URL for payment,,,Not Started,Not Implemented,,,
,,TC-2.7.1-20,Verify Payment record created in database,Payment created,,"1. Send POST /api/payments
2. Check prisma.payment",Record exists,Payment with status: pending; userId; auctionId; registrationId,,,Implemented,Implemented,,,
,,TC-2.7.2-01,Verify payment verification via query param,Stripe session completed,,1. Send GET /api/payments/verify?session_id=cs_test_xxx,Returns 200 OK,Payment status retrieved and confirmed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,Query param: session_id,,
,,TC-2.7.2-02,Fail verify with missing session_id,No session_id param,,1. Send GET /api/payments/verify,Returns 400 Bad Request,session_id required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.2-03,Fail verify with invalid session_id,Session doesn't exist in Stripe,,1. Send GET /api/payments/verify?session_id=invalid,Returns 404 Not Found,Session not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.2-04,Verify response includes payment status,Session exists,,1. Send GET /api/payments/verify?session_id=cs_xxx,Returns 200 OK,status: 'paid' or 'unpaid',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.2-05,Verify incomplete payment returns unpaid,Stripe session not completed,,1. Send GET /api/payments/verify?session_id=incomplete,Returns 200 OK,status: 'unpaid'; payment_status: 'pending',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,2.8 Auction Cost Management,TC-2.8.1-01,Verify create auction costs with all fields,Auctioneer/Admin authenticated; Auction exists,,"1. Send POST /api/auction-costs/auction/:auctionId
2. Body: {advertisingCost: 2000000; venueRentalCost: 5000000; appraisalCost: 10000000; assetViewingCost: 1000000}",Returns 201 Created,AuctionCost created in prisma.auctionCost,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.1-02,Verify upsert updates existing,AuctionCost already exists,,"1. Send POST /api/auction-costs/auction/:auctionId
2. Body with updated values",Returns 200 OK,Existing record updated,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,Upsert behavior,,
,,TC-2.8.1-03,Verify create with otherCosts array,Admin authenticated,,"1. Send POST /api/auction-costs/auction/:auctionId
2. Body: {otherCosts: [{description: 'Security'; amount: 5000000}]}",Returns 201 Created,otherCosts JsonB stored correctly,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.1-04,Verify create with empty optional fields,Admin authenticated,,"1. Send POST /api/auction-costs/auction/:auctionId
2. Body: {advertisingCost: 1000000} only",Returns 201 Created,Other costs default to 0 or null,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@IsOptional() fields,,
,,TC-2.8.1-05,Fail create with negative cost,No preconditions,,"1. Send POST /api/auction-costs/auction/:auctionId
2. Body: {advertisingCost: -1000000}",Returns 400 Bad Request,@Min(0) validation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.1-06,Fail create for non-existent auction,Auction doesn't exist,,1. Send POST /api/auction-costs/auction/:nonexistent,Returns 404 Not Found,Auction not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.1-07,Fail create without authentication,No token,,1. Send POST /api/auction-costs/auction/:auctionId,Returns 401 Unauthorized,Auth required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.1-08,Fail Bidder creating costs,Bidder authenticated,,1. Send POST /api/auction-costs/auction/:auctionId,Returns 403 Forbidden,Admin/Auctioneer only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.2-01,Verify get auction costs,AuctionCost exists,,1. Send GET /api/auction-costs/auction/:auctionId,Returns 200 OK,All cost fields returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.2-02,Verify get includes totalCost calculation,AuctionCost with multiple costs,,1. Send GET /api/auction-costs/auction/:auctionId,Returns 200 OK,totalCost sum of all costs,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.2-03,Return 404 for auction without costs,No AuctionCost record,,1. Send GET /api/auction-costs/auction/:auctionId,Returns 404 Not Found,Costs not found for auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.2-04,Fail get for non-existent auction,Auction doesn't exist,,1. Send GET /api/auction-costs/auction/:nonexistent,Returns 404 Not Found,Auction not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.3-01,Verify partial update single field,AuctionCost exists; Admin authenticated,,"1. Send PATCH /api/auction-costs/auction/:auctionId
2. Body: {venueRentalCost: 6000000}",Returns 200 OK,Only venueRentalCost updated; others unchanged,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.3-02,Verify partial update multiple fields,AuctionCost exists,,"1. Send PATCH /api/auction-costs/auction/:auctionId
2. Body: {advertisingCost: 3000000; appraisalCost: 12000000}",Returns 200 OK,Both fields updated,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.3-03,Fail promote non-existent user,No AuctionCost record,,1. Send PATCH /api/auction-costs/auction/:auctionId,Returns 404 Not Found,Costs not found for auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.3-04,Fail update with negative value,AuctionCost exists,,"1. Send PATCH /api/auction-costs/auction/:auctionId
2. Body: {advertisingCost: -500000}",Returns 400 Bad Request,@Min(0) validation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.4-01,Verify Admin deletes auction costs,Admin authenticated; AuctionCost exists,,1. Send DELETE /api/auction-costs/auction/:auctionId,Returns 204 No Content,Record removed from prisma.auctionCost,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.4-02,Fail Auctioneer deletes costs,Auctioneer authenticated,,1. Send DELETE /api/auction-costs/auction/:auctionId,Returns 403 Forbidden,Admin/Super Admin only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.4-03,Fail Bidder deletes costs,Bidder authenticated,,1. Send DELETE /api/auction-costs/auction/:auctionId,Returns 403 Forbidden,Bidders cannot delete costs,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.4-04,Fail delete non-existent costs,No AuctionCost record,,1. Send DELETE /api/auction-costs/auction/:auctionId,Returns 404 Not Found,Costs not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.5-01,Verify add other cost item,AuctionCost exists; Admin authenticated,,"1. Send POST /api/auction-costs/auction/:auctionId/other-cost
2. Body: {description: 'Security'; amount: 5000000}",Returns 201 Created,Item appended to otherCosts array,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.5-02,Verify add multiple other costs,Multiple calls to add other costs,,1. Send POST /api/auction-costs/auction/:auctionId/other-cost 3 times,Returns 201 Created each time,otherCosts array has 3 items,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.5-03,Fail add other cost without description,Admin authenticated,,"1. Send POST /api/auction-costs/auction/:auctionId/other-cost
2. Body: {amount: 5000000}",Returns 400 Bad Request,@IsNotEmpty() for description,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.8.5-04,Fail add other cost with negative amount,Admin authenticated,,"1. Send POST /api/auction-costs/auction/:auctionId/other-cost
2. Body: {description: 'Test'; amount: -100000}",Returns 400 Bad Request,@Min(0) for amount,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,2.9 System Configuration,TC-2.9.1-01,Verify Admin gets all system variables,Admin authenticated; SystemVariable records exist,,1. Send GET /api/system-variables,Returns 200 OK,List of all variables grouped by category,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.1-02,Verify empty variables when category has none,Variables in different categories,,1. Send GET /api/system-variables?category=auction,Returns 200 OK,Only 'auction' category variables,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.1-03,Fail Bidder accessing system variables,Bidder authenticated,,1. Send GET /api/system-variables,Returns 403 Forbidden,Admin/Super Admin only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.1-04,Fail Auctioneer accessing system variables,Auctioneer authenticated,,1. Send GET /api/system-variables,Returns 403 Forbidden,Admin only for system config,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.1-05,Verify empty list when no variables,No SystemVariable records,,1. Send GET /api/system-variables,Returns 200 OK with empty array,Empty array; not error,,,Not Started,Not Implemented,,,
,,TC-2.9.2-01,Verify get specific system variable,Variable exists,,1. Send GET /api/system-variables/:category/:key,Returns 200 OK,Single variable with category; key; value; dataType,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.2-02,Return 404 for non-existent article,Variable doesn't exist,,1. Send GET /api/system-variables/invalid/nonexistent,Returns 404 Not Found,Variable not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@@unique([category; key]),,
,,TC-2.9.2-03,Verify different dataType values,Variables with different dataTypes,,1. Send GET /api/system-variables/:category/:key for each type,Returns 200 OK,Correctly returns number; boolean; string; json types,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.3-01,Verify update system variable value,Admin authenticated; Variable exists,,"1. Send PATCH /api/system-variables/:category/:key
2. Body: {value: 'new_value'}",Returns 200 OK,Value updated; cache cleared,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.3-02,Verify update clears cache,Variable updated,,"1. Send PATCH /api/system-variables/:category/:key
2. Check cache",Returns 200 OK,Cache invalidated for this variable,,,Not Started,Not Implemented,,,
,,TC-2.9.3-03,Fail update non-existent variable,Variable doesn't exist,,1. Send PATCH /api/system-variables/invalid/nonexistent,Returns 404 Not Found,Variable not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.3-04,Fail Bidder updating variable,Bidder authenticated,,1. Send PATCH /api/system-variables/:category/:key,Returns 403 Forbidden,Admin only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.4-01,Verify create new system variable,Admin authenticated,,"1. Send POST /api/system-variables
2. Body: {category: 'auction'; key: 'max_bid'; value: '1000000000'; dataType: 'number'; description: 'Max bid amount'}",Returns 201 Created,New variable in prisma.systemVariable,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.4-02,Fail create duplicate variable,Variable with same category+key exists,,"1. Send POST /api/system-variables
2. Body with existing category+key",Returns 409 Conflict,Unique constraint violation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@@unique([category; key]),,
,,TC-2.9.4-03,Verify create with all dataTypes,Admin authenticated,,1. Send POST for each dataType (number; boolean; string; json),Returns 201 Created each,All dataTypes supported,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.4-04,Fail create without required fields,Admin authenticated,,"1. Send POST /api/system-variables
2. Body missing category",Returns 400 Bad Request,Validation error,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.5-01,Verify clear cache,Admin authenticated,,1. Send POST /api/system-variables/cache/clear,Returns 200 OK,All cached variables invalidated,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.5-02,Fail Bidder clearing cache,Bidder authenticated,,1. Send POST /api/system-variables/cache/clear,Returns 403 Forbidden,Admin only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.6-01,Verify get cache stats,Admin authenticated,,1. Send GET /api/system-variables/cache/stats,Returns 200 OK,hitCount; missCount; size returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.9.6-02,Fail Bidder accessing cache stats,Bidder authenticated,,1. Send GET /api/system-variables/cache/stats,Returns 403 Forbidden,Admin only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,2.10 Location,TC-2.10.1-01,Verify get auction by ID (public),Location records exist,,1. Send GET /api/locations,Returns 200 OK,Hierarchical location data returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@Public() - no auth required,,
,,TC-2.10.1-02,Verify include provinces (top-level locations),Province-level locations exist,,1. Send GET /api/locations,Returns 200 OK,Provinces with parentId: null,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-03,Verify nested structure includes districts,District-level locations exist,,1. Send GET /api/locations,Returns 200 OK,Districts with parentId pointing to province,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-04,Verify nested structure includes wards,Ward-level locations exist,,1. Send GET /api/locations,Returns 200 OK,Wards with parentId pointing to district,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-05,Verify empty response when no locations,No Location records,,1. Send GET /api/locations,Returns 200 OK with empty array,Empty array; not error,,,Not Started,Not Implemented,,,
,,TC-2.10.1-06,"Verify location fields (id, name)",Location records exist,,1. Send GET /api/locations,Returns 200 OK,Each location has: id; name; parentId,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-07,Verify no authentication required,No token,,1. Send GET /api/locations,Returns 200 OK,Public endpoint accessible without auth,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-08,Verify provinces can be extracted from nested data,Database has locations,,1. Send GET /api/locations,Returns 200 OK with nested location data,Top-level items are provinces,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-09,Verify districts can be extracted by province,Database has locations with children,,"1. Send GET /api/locations
2. Check province.children",Returns districts array,Districts found in province.children array,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.10.1-10,Verify wards can be extracted by district,Database has nested location hierarchy,,"1. Send GET /api/locations
2. Check district.children",Returns wards array,Wards found in district.children array,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,2.11 Article,TC-2.11.1-01,Verify list all articles publicly,Article records exist,,1. Send GET /api/articles,Returns 200 OK,List from prisma.article.findMany,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[SECURITY GAP] No auth guards,,
,,TC-2.11.1-02,Verify list articles with type filter,Articles with various ArticleType,,1. Send GET /api/articles?type=news,Returns 200 OK,Only 'news' type articles returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,ArticleQueryDto,,
,,TC-2.11.1-03,Verify list articles with auction_notice type,type: announcement,,1. Send GET /api/articles?type=announcement,Returns 200 OK,Only announcements returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.1-04,Verify list articles with guide type,type: guide,,1. Send GET /api/articles?type=guide,Returns 200 OK,Only guides returned,,,Not Started,Not Implemented,,,
,,TC-2.11.1-05,Verify list articles with q_and_a type,type: q_and_a,,1. Send GET /api/articles?type=q_and_a,Returns 200 OK,Only Q&A articles returned,,,Not Started,Not Implemented,,,
,,TC-2.11.1-06,Verify list articles with pagination,Many articles exist,,1. Send GET /api/articles?page=1&limit=10,Returns 200 OK,First 10 articles,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.1-07,Verify empty list when no articles match,No Article records,,1. Send GET /api/articles,Returns 200 OK with empty array,Empty array; not error,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.2-01,Verify search by name,Article exists,,1. Send GET /api/articles/:id,Returns 200 OK,Full article with title; content; author; image; type,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.2-02,Fail get article with invalid UUID,Invalid format,,1. Send GET /api/articles/not-a-uuid,Returns 400 Bad Request,Invalid UUID format,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.2-03,Return 404 for non-existent ID,UUID format valid but doesn't exist,,1. Send GET /api/articles/550e8400-e29b-41d4-a716-446655440000,Returns 404 Not Found,Article not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.2-04,Verify article includes image JsonB,Article has image,,1. Send GET /api/articles/:id,Returns 200 OK,image field contains {url; publicId},Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.2-05,Verify article includes related articles,Article has ArticleRelation,,1. Send GET /api/articles/:id,Returns 200 OK,Related articles included,,,Not Started,Not Implemented,,,
,,TC-2.11.3-01,Verify create article with all fields,Admin authenticated (assumed),,"1. Send POST /api/articles
2. Body: {title; author; content; image: {url: '...'}; type: 'news'; description: '...'}",Returns 201 Created,Article in prisma.article,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[SECURITY GAP] Missing role guard,,
,,TC-2.11.3-02,Fail create article without title,No preconditions,,"1. Send POST /api/articles
2. Body missing title",Returns 400 Bad Request,title required (@IsString),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.3-03,Fail create article without author,No preconditions,,"1. Send POST /api/articles
2. Body missing author",Returns 400 Bad Request,author required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.3-04,Fail create article without content,No preconditions,,"1. Send POST /api/articles
2. Body missing content",Returns 400 Bad Request,content required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.3-05,Fail create article without type,No preconditions,,"1. Send POST /api/articles
2. Body missing type",Returns 400 Bad Request,type required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.3-06,Fail create article with invalid type enum,No preconditions,,"1. Send POST /api/articles 
2. Body: {type: 'blog'}",Returns 400 Bad Request,@IsEnum(ArticleType),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,ArticleType: news; announcement; guide; q_and_a,,
,,TC-2.11.3-07,Verify create article with type news,Admin authenticated,,"1. Send POST /api/articles 
2. Body: {type: 'news'; ...}",Returns 201 Created,Article type: 'news',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.3-08,Verify create article with type 'announcement',Admin authenticated,,"1. Send POST /api/articles 
2. Body: {type: 'announcement'; ...}",Returns 201 Created,Article type: 'announcement',,,Not Started,Not Implemented,,,
,,TC-2.11.3-09,Verify create article with type 'guide',Admin authenticated,,"1. Send POST /api/articles 
2. Body: {type: 'guide'; ...}",Returns 201 Created,Article type: 'guide',,,Not Started,Not Implemented,,,
,,TC-2.11.3-10,Verify create article with type 'q_and_a',Admin authenticated,,"1. Send POST /api/articles 
2. Body: {type: 'q_and_a'; ...}",Returns 201 Created,Article type: 'q_and_a',,,Implemented,Implemented,,,
,,TC-2.11.4-01,Verify update article type,Article exists; Admin authenticated,,"1. Send PUT /api/articles/:id 
2. Body: {title: 'Updated Title'; ...}",Returns 200 OK,title updated in prisma.article,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.4-02,Verify update article content,Article exists,,"1. Send PUT /api/articles/:id 
2. Body: {content: 'Updated content'; ...}",Returns 200 OK,content updated,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.4-03,Verify filter by assetType,Article exists,,"1. Send PUT /api/articles/:id 
2. Body: {type: 'announcement'; ...}",Returns 200 OK,type changed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.4-04,Fail update non-existent article,UUID doesn't exist,,1. Send PUT /api/articles/:nonexistent,Returns 404 Not Found,Article not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.5-01,Verify update article relations,Article and related articles exist,,"1. Send PATCH /api/articles/:id/relations 
2. Body: {relatedIds: ['uuid1'; 'uuid2']}",Returns 200 OK,ArticleRelation records created,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.5-02,Verify replace article relations,Article has existing relations,,"1. Send PATCH /api/articles/:id/relations
2. Body: {relatedIds: ['newUuid']}",Returns 200 OK,Old relations removed; new created,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.5-03,Verify search with non-existent code returns valid response,Article has relations,,"1. Send PATCH /api/articles/:id/relations 
2. Body: {relatedIds: []}",Returns 200 OK,All ArticleRelation records removed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.5-04,Fail relation with self,Article exists,,"1. Send PATCH /api/articles/:id/relations 
2. Body: {relatedIds: [':id']}",Returns 400 Bad Request,Cannot relate article to itself,,,Not Started,Not Implemented,,,
,,TC-2.11.6-01,Verify get article by ID,Article exists; Admin authenticated (assumed),,1. Send DELETE /api/articles/:id,Returns 200 OK,Article removed from prisma.article,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[SECURITY GAP] Missing role guard,,
,,TC-2.11.6-02,Fail delete non-existent article,UUID doesn't exist,,1. Send DELETE /api/articles/:nonexistent,Returns 404 Not Found,Article not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.11.6-03,Verify delete removes related records,Article with ArticleRelation,,1. Send DELETE /api/articles/:id,Returns 200 OK,ArticleRelation records also deleted (cascade),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,2.12 Contracts,TC-2.12.1-01,Verify get contract by ID (buyer),Contract exists; User is buyer,,1. Send GET /api/contracts/:id,Returns 200 OK,Full contract details returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,ContractAccessGuard,,
,,TC-2.12.1-02,Verify seller can access contract,Contract exists; User is seller,,1. Send GET /api/contracts/:id,Returns 200 OK,Seller has access,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.1-03,Non-party cannot access contract,User not buyer or seller,,1. Send GET /api/contracts/:id,Returns 403 Forbidden,ContractAccessGuard blocks,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.1-04,Fail access non-existent contract,UUID doesn't exist,,1. Send GET /api/contracts/:nonexistent,Returns 404 Not Found,Contract not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.2-01,Verify export contract PDF Vietnamese,Contract exists; User is party,,1. Send GET /api/contracts/:id/pdf/vi,Returns 200 OK with PDF,PDF generated in Vietnamese,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.2-02,Verify export contract PDF English,Contract exists; User is party,,1. Send GET /api/contracts/:id/pdf/en,Returns 200 OK with PDF,PDF generated in English,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.2-03,Fail PDF export non-party user,User not buyer or seller,,1. Send GET /api/contracts/:id/pdf/vi,Returns 403 Forbidden,ContractAccessGuard blocks,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.2-04,Fail PDF export invalid language,Unsupported language,,1. Send GET /api/contracts/:id/pdf/de,Returns 400 Bad Request,Language not supported,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.3-01,Verify list user contracts,User has contracts,,1. Send GET /api/contracts,Returns 200 OK,List of contracts where user is buyer or seller,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.3-02,Verify empty list when no contracts,User has no contracts,,1. Send GET /api/contracts,Returns 200 OK with empty array,Empty array; not error,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.4-01,Verify update contract status,Admin authenticated; Contract exists,,"1. Send PATCH /api/contracts/:id 
2. Body: {notes: 'Updated notes'}",Returns 200 OK,Notes updated,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.12.4-02,Fail Bidder updating contract,Bidder authenticated,,1. Send PATCH /api/contracts/:id,Returns 403 Forbidden,Admin/Auctioneer only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,2.13 Email Notifications,TC-2.13.1-01,Verify auction result email sent to winner,Auction finalized with winner,,"1. Finalize auction 
2. Check email service",Email sent to winner,Winner receives congratulations email,,,Not Started,Not Implemented,EmailService.sendAuctionResultEmail,,
,,TC-2.13.1-02,Verify auction result email sent to losers,Auction finalized; Multiple participants,,"1. Finalize auction 
2. Check email service",Emails sent to all losers,Non-winners receive participation email,,,Not Started,Not Implemented,,,
,,TC-2.13.1-03,Verify bulk email sending,Multiple participants,,1. Finalize auction triggering bulk send,Bulk method called,sendBulkAuctionResultEmails used for efficiency,,,Not Started,Not Implemented,,,
,,TC-2.13.1-04,Verify email contains auction details,Email sent,,1. Check email content,Email includes auctionCode; auctionName; winningAmount,,New,,,Not Implemented,,,
,,TC-2.13.2-01,Verify verification email on registration,User registers,,1. Send POST /api/auth/register,Returns 201 Created,Verification email sent via Supabase,,,Not Started,Not Implemented,,,
,,TC-2.13.2-02,Verify request password reset for existing email,User requests reset,,1. Send POST /api/auth/forgot-password,Returns 200 OK,Password reset email sent,,,Implemented,Implemented,,,
,2.13 Email Notifications,TC-MN-2.13.1-05,Verify E2E Email Sequence: Registration to Finalization,"User ""Bidder A"" exists; Auction ""Land Plot X"" is Scheduled; Admin is available",,"1. Bidder A logs in and clicks ""Register"" for Auction ""Land Plot X"" 
2. CHECK EMAIL INBOX of Bidder A","System displays ""Registration Pending Approval"". Email 1 received: ""Registration Received""",Verify Email 1 contains: correct User Name; Auction Code; Link to view status,,,Not Started,Not Implemented,Template: Reg_Pending,,
